RIC,Date,BID,ASK,ACCRUAL,MID_YIELD,CONVEXITY,MOD_DURATION,BPV,ZSPREAD,OIS_SPREAD
DEBU0E28=,2026-02-09,99.659,99.672,0,1.9178,0.0608,0.1744,0.174,-2.3898,-1.6163
DEBU0E28=,2026-02-10,99.669,99.672,0,1.9196,0.0589,0.1717,0.171,-4.5573,-1.597
DEBU0E28=,2026-02-11,99.669,99.683,0,1.9183,0.0571,0.1689,0.168,-3.1979,-1.5653
DEBU0E28=,2026-02-12,99.692,99.695,0,1.9083,0.0516,0.1606,0.16,-7.609,-2.3576
DEBU0E28=,2026-02-13,99.691,99.704,0,1.9163,0.0498,0.1579,0.157,-0.697,-1.6274
DEBU0E28=,2026-02-16,99.697,99.709,0,1.915,0.0481,0.1551,0.155,-1.1203,-1.7651
DEBU0E28=,2026-02-17,99.702,99.714,0,1.9169,0.0464,0.1523,0.152,-0.458,-1.5611
DEBU0E28=,2026-02-18,99.707,99.719,0,1.9188,0.0447,0.1496,0.149,0.7757,-1.3643
DEBU0E28=,2026-02-19,99.729,99.732,0,1.9075,0.0399,0.1413,0.141,-2.8066,-2.4058
DEBU0E28=,2026-02-20,99.729,99.74,0,1.9167,0.0384,0.1385,0.138,-1.6721,-1.6956
DEBU0E28=,2026-02-23,99.734,99.745,0,1.9189,0.0369,0.1358,0.135,-1.355,-1.5315
DEBU0E28=,2026-02-24,99.74,99.75,0,1.9174,0.0354,0.133,0.133,-3.8066,-1.5361
DEBU0E28=,2026-02-25,99.748,99.751,0,1.9235,0.0339,0.1302,0.13,-3.96,-0.9742
DEBU0E28=,2026-02-26,99.761,99.771,0,1.919,0.0297,0.1219,0.122,-0.6978,-1.5539
DEBU0E28=,2026-02-27,99.767,99.776,0,1.9174,0.0284,0.1192,0.119,0.0646,-1.4847
DEBU0E28=,2026-03-02,99.772,99.781,0,1.92,0.0271,0.1164,0.116,0.8616,-1.6969
DEBU0E28=,2026-03-03,99.777,99.786,0,1.9227,0.0258,0.1136,0.113,2.1204,-1.5548
DEBU0E28=,2026-03-04,99.782,99.791,0,1.9256,0.0246,0.1109,0.111,0.0613,-1.3716
DEBU0E28=,2026-03-05,99.798,99.807,0,1.9254,0.021,0.1026,0.102,0.5548,-1.5201
DEBU0E28=,2026-03-06,99.805,99.807,0,1.9438,0.0199,0.0998,0.1,0.4109,0.3642
DEBU0E29=,2025-12-31,99.307,99.314,0,1.9527,0.2494,0.3531,0.351,-12.3282,1.7941
DEBU0E29=,2026-01-02,99.167,99.194,0,2.3422,0.2448,0.3499,0.347,32.1937,40.7398
DEBU0E29=,2026-01-05,99.293,99.32,0,1.9953,0.2416,0.3476,0.345,-3.4789,6.1847
DEBU0E29=,2026-01-06,99.3,99.325,0,1.9937,0.2378,0.3448,0.343,-3.7218,5.9952
DEBU0E29=,2026-01-07,99.304,99.329,0,1.998,0.2341,0.3421,0.34,-3.3937,6.5649
DEBU0E29=,2026-01-08,99.327,99.351,0,1.9797,0.223,0.3339,0.332,-5.1886,4.5404
DEBU0E29=,2026-01-09,99.328,99.352,0,1.9932,0.2193,0.3311,0.329,-2.8264,5.5055
DEBU0E29=,2026-01-12,99.347,99.371,0,1.9517,0.2157,0.3284,0.326,-7.3396,1.616
DEBU0E29=,2026-01-13,99.356,99.38,0,1.9404,0.2122,0.3257,0.324,-9.0108,0.5392
DEBU0E29=,2026-01-14,99.38,99.405,0,1.8807,0.2087,0.323,0.321,-14.8403,-5.2994
DEBU0E29=,2026-01-15,99.389,99.414,0,1.9014,0.1982,0.3148,0.313,-12.2922,-3.082
DEBU0E29=,2026-01-16,99.396,99.402,0,1.9263,0.1947,0.312,0.31,-13.2893,-0.7373
DEBU0E29=,2026-01-19,99.39,99.415,0,1.9321,0.1913,0.3093,0.307,-9.656,-0.0307
DEBU0E29=,2026-01-20,99.396,99.421,0,1.9298,0.1879,0.3065,0.305,-9.1667,-0.0507
DEBU0E29=,2026-01-21,99.402,99.426,0,1.9291,0.1845,0.3038,0.302,-10.1729,0.0473
DEBU0E29=,2026-01-22,99.419,99.442,0,1.927,0.1747,0.2955,0.294,-9.2111,-0.6078
DEBU0E29=,2026-01-23,99.422,99.445,0,1.9349,0.1714,0.2928,0.291,-9.2452,0.0224
DEBU0E29=,2026-01-26,99.429,99.453,0,1.9273,0.1682,0.29,0.288,-9.7262,-0.3655
DEBU0E29=,2026-01-27,99.434,99.456,0,1.9319,0.1651,0.2873,0.286,-9.5163,-0.0424
DEBU0E29=,2026-01-28,99.439,99.462,0,1.9312,0.1619,0.2845,0.283,-7.7537,0.0004
DEBU0E29=,2026-01-29,99.456,99.478,0,1.9291,0.1527,0.2763,0.275,-6.6248,-0.0542
DEBU0E29=,2026-01-30,99.447,99.468,0,1.9835,0.1496,0.2735,0.272,-2.4791,5.2508
DEBU0E29=,2026-02-02,99.45,99.472,0,1.9907,0.1466,0.2708,0.269,-0.5769,5.9491
DEBU0E29=,2026-02-03,99.455,99.477,0,1.9925,0.1437,0.268,0.267,-0.9375,6.1696
DEBU0E29=,2026-02-04,99.47,99.491,0,1.9583,0.1407,0.2653,0.264,-5.6245,2.5768
DEBU0E29=,2026-02-05,99.486,99.507,0,1.9589,0.1321,0.257,0.256,-2.4535,2.4485
DEBU0E29=,2026-02-06,99.486,99.506,0,1.9822,0.1293,0.2543,0.253,2.0135,4.8357
DEBU0E29=,2026-02-09,99.498,99.519,0,1.954,0.1265,0.2515,0.25,1.152,1.9935
DEBU0E29=,2026-02-10,99.503,99.522,0,1.9596,0.1238,0.2488,0.248,1.6279,2.5085
DEBU0E29=,2026-02-11,99.509,99.529,0,1.955,0.1211,0.246,0.245,0.1922,2.2022
DEBU0E29=,2026-02-12,99.53,99.549,0,1.9366,0.1131,0.2378,0.237,-0.0915,0.5502
DEBU0E29=,2026-02-13,99.533,99.552,0,1.9466,0.1105,0.235,0.234,-0.3944,1.573
DEBU0E29=,2026-02-16,99.546,99.565,0,1.9135,0.1079,0.2323,0.231,-3.7328,-1.7205
DEBU0E29=,2026-02-17,99.55,99.568,0,1.9212,0.1054,0.2295,0.229,-4.0445,-1.0005
DEBU0E29=,2026-02-18,99.555,99.573,0,1.9225,0.1029,0.2268,0.226,-3.1842,-0.9811
DEBU0E29=,2026-02-19,99.593,99.598,0,1.8508,0.0955,0.2186,0.218,-14.5412,-8.2335
DEBU0E29=,2026-02-20,99.576,99.594,0,1.9234,0.0931,0.2158,0.215,-4.2065,-0.9888
DEBU0E29=,2026-02-23,99.582,99.599,0,1.9224,0.0907,0.213,0.212,-5.8171,-0.9425
DEBU0E29=,2026-02-24,99.588,99.604,0,1.9214,0.0884,0.2103,0.209,-6.3172,-0.9912
DEBU0E29=,2026-02-25,99.593,99.61,0,1.9205,0.0861,0.2075,0.207,-2.5264,-0.9974
DEBU0E29=,2026-02-26,99.611,99.631,0,1.9022,0.0794,0.1992,0.199,-3.656,-2.9035
DEBU0E29=,2026-02-27,99.616,99.636,0,1.9035,0.0772,0.1965,0.196,-3.1201,-2.7703
DEBU0E29=,2026-03-02,99.619,99.634,0,1.9281,0.0751,0.1937,0.193,-2.5731,-0.8577
DEBU0E29=,2026-03-03,99.627,99.645,0,1.9061,0.0729,0.191,0.19,-4.4349,-3.8277
DEBU0E29=,2026-03-04,99.632,99.65,0,1.9074,0.0708,0.1882,0.188,-6.2812,-3.6337
DEBU0E29=,2026-03-05,99.643,99.661,0,1.9341,0.0647,0.1799,0.179,-2.1834,-1.735
DEBU0E29=,2026-03-06,99.648,99.665,0,1.9388,0.0628,0.1772,0.177,-1.5161,-1.3719
DEBU0E30=,2025-12-31,99.131,99.14,0,1.926,0.403,0.4489,0.445,-18.5979,-0.7638
DEBU0E30=,2026-01-02,99.091,99.123,0,2.0023,0.3978,0.446,0.442,-5.9052,6.8389
DEBU0E30=,2026-01-05,99.106,99.137,0,1.9818,0.393,0.4433,0.439,-7.9778,4.7299
DEBU0E30=,2026-01-06,99.109,99.138,0,1.9896,0.3882,0.4405,0.437,-7.3335,5.7224
DEBU0E30=,2026-01-07,99.114,99.142,0,1.9917,0.3834,0.4378,0.434,-7.133,6.2007
DEBU0E30=,2026-01-08,99.135,99.163,0,1.9807,0.3692,0.4296,0.426,-8.814,4.7102
DEBU0E30=,2026-01-09,99.137,99.164,0,1.9899,0.3645,0.4269,0.423,-7.7838,5.4794
DEBU0E30=,2026-01-12,99.153,99.174,0,1.9719,0.3599,0.4242,0.421,-11.327,3.8967
DEBU0E30=,2026-01-13,99.166,99.186,0,1.9549,0.3553,0.4215,0.418,-14.2743,1.8952
DEBU0E30=,2026-01-14,99.172,99.21,0,1.9317,0.3508,0.4188,0.415,-14.5175,-0.0547
DEBU0E30=,2026-01-15,99.183,99.216,0,1.9497,0.3371,0.4106,0.407,-12.4845,1.8701
DEBU0E30=,2026-01-16,99.177,99.213,0,1.974,0.3326,0.4078,0.405,-9.842,3.9314
DEBU0E30=,2026-01-19,99.187,99.219,0,1.9675,0.3282,0.4051,0.402,-11.8218,3.6983
DEBU0E30=,2026-01-20,99.191,99.219,0,1.976,0.3237,0.4023,0.399,-10.7927,4.8157
DEBU0E30=,2026-01-21,99.196,99.224,0,1.977,0.3194,0.3996,0.396,-11.3177,4.8608
DEBU0E30=,2026-01-22,99.216,99.247,0,1.9634,0.3064,0.3914,0.388,-11.0506,3.3382
DEBU0E30=,2026-01-23,99.227,99.254,0,1.954,0.3022,0.3887,0.386,-13.3929,2.0953
DEBU0E30=,2026-01-26,99.226,99.256,0,1.9666,0.2979,0.3859,0.383,-11.5619,3.5191
DEBU0E30=,2026-01-27,99.234,99.26,0,1.965,0.2937,0.3832,0.38,-12.0813,3.5199
DEBU0E30=,2026-01-28,99.24,99.266,0,1.9634,0.2895,0.3805,0.378,-11.0035,3.4172
DEBU0E30=,2026-01-29,99.251,99.28,0,1.9732,0.2771,0.3722,0.37,-8.3407,4.736
DEBU0E30=,2026-01-30,99.262,99.287,0,1.9633,0.2731,0.3695,0.367,-11.301,3.5249
DEBU0E30=,2026-02-02,99.261,99.287,0,1.9795,0.269,0.3668,0.364,-8.7133,4.9737
DEBU0E30=,2026-02-03,99.271,99.3,0,1.9627,0.2651,0.364,0.361,-10.625,3.1995
DEBU0E30=,2026-02-04,99.277,99.305,0,1.9623,0.2611,0.3613,0.359,-11.8421,3.1503
DEBU0E30=,2026-02-05,99.288,99.313,0,1.9812,0.2493,0.3531,0.351,-8.3159,4.8722
DEBU0E30=,2026-02-06,99.293,99.318,0,1.9824,0.2455,0.3503,0.348,-5.6416,5.1646
DEBU0E30=,2026-02-09,99.306,99.33,0,1.962,0.2417,0.3476,0.345,-5.7196,2.7889
DEBU0E30=,2026-02-10,99.312,99.336,0,1.9601,0.2379,0.3449,0.343,-4.661,2.884
DEBU0E30=,2026-02-11,99.316,99.343,0,1.9598,0.2341,0.3421,0.34,-4.4319,3.101
DEBU0E30=,2026-02-12,99.333,99.356,0,1.9631,0.223,0.3339,0.332,-4.4232,3.0833
DEBU0E30=,2026-02-13,99.34,99.363,0,1.9582,0.2193,0.3312,0.329,-6.851,2.8499
DEBU0E30=,2026-02-16,99.348,99.371,0,1.9501,0.2157,0.3284,0.326,-7.8952,2.1076
DEBU0E30=,2026-02-17,99.347,99.37,0,1.9698,0.2121,0.3257,0.324,-6.8742,3.9877
DEBU0E30=,2026-02-18,99.352,99.375,0,1.971,0.2086,0.3229,0.321,-5.5739,3.8249
DEBU0E30=,2026-02-19,99.369,99.391,0,1.9701,0.1981,0.3147,0.313,-6.0847,3.9003
DEBU0E30=,2026-02-20,99.383,99.408,0,1.9376,0.1947,0.312,0.31,-8.8045,0.7597
DEBU0E30=,2026-02-23,99.388,99.413,0,1.9386,0.1913,0.3092,0.307,-9.3407,0.6828
DEBU0E30=,2026-02-24,99.391,99.413,0,1.9511,0.1879,0.3065,0.305,-9.258,2.285
DEBU0E30=,2026-02-25,99.397,99.418,0,1.9506,0.1845,0.3037,0.302,-6.2009,1.7758
DEBU0E30=,2026-02-26,99.427,99.436,0,1.9236,0.1747,0.2955,0.294,-10.1932,-0.5154
DEBU0E30=,2026-02-27,99.419,99.439,0,1.9504,0.1714,0.2928,0.291,-5.2979,2.2029
DEBU0E30=,2026-03-02,99.414,99.426,0,2.0002,0.1682,0.29,0.288,-2.684,6.2797
DEBU0E30=,2026-03-03,99.424,99.433,0,1.9896,0.165,0.2872,0.286,-4.7689,3.6082
DEBU0E30=,2026-03-04,99.432,99.441,0,1.9807,0.1619,0.2845,0.283,-7.3714,3.0086
DEBU0E30=,2026-03-05,99.438,99.46,0,1.9946,0.1526,0.2762,0.275,-2.2874,2.8757
DEBU0E30=,2026-03-06,99.445,99.461,0,2,0.1496,0.2735,0.272,-3.0199,2.8398
DEBU0E31=,2025-12-31,98.971,98.981,0,1.95,0.5515,0.5251,0.52,-17.4702,1.7621
DEBU0E31=,2026-01-02,98.946,98.995,0,1.9709,0.5457,0.5223,0.517,-9.1366,3.7513
DEBU0E31=,2026-01-05,98.936,98.985,0,2.0008,0.5398,0.5195,0.514,-5.9205,6.6989
DEBU0E31=,2026-01-06,98.933,98.978,0,2.0212,0.5341,0.5168,0.511,-4.1807,9.0906
DEBU0E31=,2026-01-07,98.947,98.992,0,2.0045,0.5286,0.5141,0.509,-5.7288,7.7757
DEBU0E31=,2026-01-08,98.965,99.008,0,2.0032,0.5119,0.5059,0.501,-7.0206,7.2164
DEBU0E31=,2026-01-09,98.973,99.016,0,1.9981,0.5065,0.5032,0.498,-7.7442,6.5101
DEBU0E31=,2026-01-12,98.994,99.013,0,1.9909,0.501,0.5005,0.496,-12.3375,5.429
DEBU0E31=,2026-01-13,99.008,99.027,0,1.9735,0.4957,0.4978,0.493,-15.3888,4.0634
DEBU0E31=,2026-01-14,99.02,99.059,0,1.9396,0.4904,0.4952,0.49,-17.0101,0.8757
DEBU0E31=,2026-01-15,99.035,99.073,0,1.9424,0.4744,0.487,0.482,-16.017,1.0056
DEBU0E31=,2026-01-16,99.028,99.071,0,1.9629,0.469,0.4842,0.48,-13.5785,2.9512
DEBU0E31=,2026-01-19,99.036,99.079,0,1.9573,0.4637,0.4815,0.477,-15.2599,3.1746
DEBU0E31=,2026-01-20,99.05,99.088,0,1.9443,0.4586,0.4788,0.474,-16.6109,2.0758
DEBU0E31=,2026-01-21,99.048,99.09,0,1.9555,0.4533,0.4761,0.472,-15.4826,2.9354
DEBU0E31=,2026-01-22,99.071,99.108,0,1.9458,0.4379,0.4679,0.464,-15.9542,1.7141
DEBU0E31=,2026-01-23,99.073,99.11,0,1.953,0.4328,0.4652,0.461,-16.0277,2.0524
DEBU0E31=,2026-01-26,99.08,99.116,0,1.9505,0.4277,0.4625,0.458,-16.2328,1.8554
DEBU0E31=,2026-01-27,99.08,99.121,0,1.9566,0.4227,0.4597,0.456,-14.7747,2.9382
DEBU0E31=,2026-01-28,99.086,99.127,0,1.9552,0.4177,0.457,0.453,-14.1168,2.983
DEBU0E31=,2026-01-29,99.1,99.136,0,1.9653,0.4028,0.4488,0.445,-12.8682,4.2994
DEBU0E31=,2026-01-30,99.102,99.146,0,1.9639,0.3979,0.4461,0.442,-13.3674,3.8531
DEBU0E31=,2026-02-02,99.104,99.139,0,1.9818,0.393,0.4433,0.439,-11.9713,5.3947
DEBU0E31=,2026-02-03,99.104,99.143,0,1.9896,0.3882,0.4405,0.437,-11.3222,6.2744
DEBU0E31=,2026-02-04,99.114,99.149,0,1.9836,0.3834,0.4378,0.434,-13.3937,5.6043
DEBU0E31=,2026-02-05,99.131,99.169,0,1.9784,0.3692,0.4296,0.426,-12.6978,5.0061
DEBU0E31=,2026-02-06,99.137,99.171,0,1.9817,0.3645,0.4269,0.423,-10.5215,5.4313
DEBU0E31=,2026-02-09,99.146,99.184,0,1.9684,0.3599,0.4242,0.421,-9.1812,4.0405
DEBU0E31=,2026-02-10,99.152,99.189,0,1.9681,0.3553,0.4215,0.418,-7.6079,4.0017
DEBU0E31=,2026-02-11,99.157,99.195,0,1.9678,0.3507,0.4187,0.415,-7.1046,4.0923
DEBU0E31=,2026-02-12,99.182,99.219,0,1.9472,0.3372,0.4106,0.407,-10.3899,1.8856
DEBU0E31=,2026-02-13,99.186,99.222,0,1.9518,0.3327,0.4078,0.405,-11.8893,2.6719
DEBU0E31=,2026-02-16,99.192,99.224,0,1.9551,0.3282,0.4051,0.402,-12.5315,3.0342
DEBU0E31=,2026-02-17,99.196,99.232,0,1.9534,0.3238,0.4024,0.399,-12.8538,2.7878
DEBU0E31=,2026-02-18,99.2,99.236,0,1.9568,0.3194,0.3996,0.397,-10.8727,3.1502
DEBU0E31=,2026-02-19,99.212,99.247,0,1.9685,0.3064,0.3914,0.388,-9.4891,3.9195
DEBU0E31=,2026-02-20,99.217,99.252,0,1.9695,0.3021,0.3887,0.386,-9.447,3.9125
DEBU0E31=,2026-02-23,99.224,99.255,0,1.9706,0.2979,0.3859,0.383,-10.3175,4.262
DEBU0E31=,2026-02-24,99.228,99.263,0,1.969,0.2937,0.3832,0.38,-10.497,4.0063
DEBU0E31=,2026-02-25,99.254,99.262,0,1.9501,0.2895,0.3805,0.378,-13.6841,2.0694
DEBU0E31=,2026-02-26,99.269,99.278,0,1.9515,0.2772,0.3723,0.37,-12.5084,2.2877
DEBU0E31=,2026-02-27,99.279,99.288,0,1.9388,0.2731,0.3696,0.367,-13.4597,1.2691
DEBU0E31=,2026-03-02,99.265,99.298,0,1.9589,0.2691,0.3668,0.364,-8.6688,2.1228
DEBU0E31=,2026-03-03,99.276,99.286,0,1.9751,0.265,0.364,0.361,-9.6894,1.44
DEBU0E31=,2026-03-04,99.283,99.293,0,1.9707,0.2611,0.3613,0.359,-11.9114,1.393
DEBU0E31=,2026-03-05,99.284,99.312,0,1.9883,0.2493,0.3531,0.351,-6.3437,1.0708
DEBU0E31=,2026-03-06,99.291,99.301,0,2.0097,0.2454,0.3503,0.348,-6.8659,1.6013
DEBU0E32=,2025-12-31,98.792,98.804,0,1.938,0.7694,0.6202,0.613,-18.8679,0.7833
DEBU0E32=,2026-01-02,98.739,98.797,0,1.9958,0.7621,0.6173,0.61,-6.8638,6.3229
DEBU0E32=,2026-01-05,98.757,98.815,0,1.975,0.7556,0.6147,0.607,-8.8684,3.9736
DEBU0E32=,2026-01-06,98.761,98.813,0,1.9823,0.7489,0.6119,0.605,-8.6293,5.4248
DEBU0E32=,2026-01-07,98.764,98.816,0,1.9862,0.7423,0.6092,0.602,-8.0703,6.3815
DEBU0E32=,2026-01-08,98.783,98.834,0,1.9822,0.7226,0.6011,0.594,-9.646,5.123
DEBU0E32=,2026-01-09,98.787,98.838,0,1.9846,0.7161,0.5984,0.591,-9.7059,5.2864
DEBU0E32=,2026-01-12,98.82,98.842,0,1.9623,0.7098,0.5957,0.589,-16.0248,3.0291
DEBU0E32=,2026-01-13,98.821,98.868,0,1.9483,0.7035,0.5931,0.586,-16.6075,1.7202
DEBU0E32=,2026-01-14,98.845,98.895,0,1.9137,0.6973,0.5905,0.584,-20.1858,-1.3962
DEBU0E32=,2026-01-15,98.854,98.904,0,1.9252,0.6781,0.5823,0.576,-18.3243,-0.6334
DEBU0E32=,2026-01-16,98.844,98.893,0,1.9526,0.6716,0.5795,0.573,-15.7815,2.0096
DEBU0E32=,2026-01-19,98.846,98.896,0,1.9575,0.6653,0.5767,0.57,-16.4325,3.3768
DEBU0E32=,2026-01-20,98.878,98.928,0,1.9105,0.6594,0.5742,0.568,-20.8124,-0.8578
DEBU0E32=,2026-01-21,98.882,98.932,0,1.9126,0.6531,0.5715,0.565,-21.0214,-1.0155
DEBU0E32=,2026-01-22,98.895,98.945,0,1.9173,0.6346,0.5633,0.557,-19.694,-1.1591
DEBU0E32=,2026-01-23,98.902,98.951,0,1.915,0.6285,0.5606,0.555,-20.8169,-1.6363
DEBU0E32=,2026-01-26,98.91,98.959,0,1.9099,0.6225,0.5579,0.552,-21.1724,-1.7742
DEBU0E32=,2026-01-27,98.913,98.963,0,1.913,0.6164,0.5552,0.549,-20.4922,-1.1356
DEBU0E32=,2026-01-28,98.916,98.967,0,1.9161,0.6103,0.5524,0.547,-19.5638,-0.5222
DEBU0E32=,2026-01-29,98.932,98.982,0,1.9164,0.5924,0.5443,0.539,-19.2502,-0.1395
DEBU0E32=,2026-01-30,98.928,98.978,0,1.9335,0.5864,0.5415,0.536,-18.6601,1.156
DEBU0E32=,2026-02-02,98.923,98.973,0,1.9528,0.5804,0.5387,0.533,-16.2849,2.7062
DEBU0E32=,2026-02-03,98.921,98.971,0,1.9666,0.5745,0.536,0.53,-15.5318,3.8516
DEBU0E32=,2026-02-04,98.928,98.978,0,1.9634,0.5687,0.5332,0.528,-16.7802,3.8978
DEBU0E32=,2026-02-05,98.945,98.995,0,1.9616,0.5514,0.5251,0.52,-16.9872,3.7965
DEBU0E32=,2026-02-06,98.961,98.986,0,1.9651,0.5457,0.5224,0.517,-17.0752,4.0932
DEBU0E32=,2026-02-09,98.956,99.006,0,1.9609,0.5401,0.5197,0.514,-12.9299,3.6486
DEBU0E32=,2026-02-10,98.962,99.011,0,1.9606,0.5344,0.5169,0.512,-11.1239,3.6246
DEBU0E32=,2026-02-11,98.963,99.013,0,1.9682,0.5288,0.5142,0.509,-9.5362,4.4053
DEBU0E32=,2026-02-12,98.985,99.035,0,1.9563,0.5122,0.5061,0.501,-12.8896,3.2157
DEBU0E32=,2026-02-13,98.987,99.036,0,1.964,0.5066,0.5033,0.498,-13.8061,4.3198
DEBU0E32=,2026-02-16,99.001,99.026,0,1.9708,0.5011,0.5006,0.496,-16.3436,4.997
DEBU0E32=,2026-02-17,99.011,99.036,0,1.9614,0.4957,0.4979,0.493,-17.6523,3.8863
DEBU0E32=,2026-02-18,99.015,99.04,0,1.9641,0.4903,0.4951,0.49,-15.4713,3.9488
DEBU0E32=,2026-02-19,99.031,99.055,0,1.9652,0.4743,0.487,0.482,-14.8738,3.6936
DEBU0E32=,2026-02-20,99.036,99.06,0,1.966,0.469,0.4842,0.48,-15.1646,3.9457
DEBU0E32=,2026-02-23,99.042,99.066,0,1.9646,0.4637,0.4815,0.477,-15.6739,3.9022
DEBU0E32=,2026-02-24,99.046,99.084,0,1.9527,0.4585,0.4788,0.474,-15.7564,2.5391
DEBU0E32=,2026-02-25,99.057,99.08,0,1.9566,0.4533,0.4761,0.472,-15.5863,2.9091
DEBU0E32=,2026-02-26,99.078,99.089,0,1.9588,0.4379,0.4679,0.464,-15.9874,3.2169
DEBU0E32=,2026-02-27,99.091,99.102,0,1.9422,0.4328,0.4652,0.461,-17.0942,1.8502
DEBU0E32=,2026-03-02,99.078,99.1,0,1.9701,0.4277,0.4624,0.458,-13.253,3.3239
DEBU0E32=,2026-03-03,99.069,99.105,0,1.9863,0.4226,0.4597,0.456,-8.6914,1.7366
DEBU0E32=,2026-03-04,99.09,99.101,0,1.9795,0.4176,0.4569,0.453,-13.9119,1.7533
DEBU0E32=,2026-03-05,99.081,99.117,0,2.008,0.4027,0.4487,0.445,-7.5152,1.5131
DEBU0E32=,2026-03-06,99.079,99.114,0,2.0261,0.3977,0.4459,0.442,-5.7969,1.2148
DEBU0E33=,2025-12-31,98.61,98.624,0,1.9876,0.9683,0.6958,0.686,-13.3987,5.8325
DEBU0E33=,2026-01-02,98.574,98.641,0,2.0094,0.9605,0.693,0.683,-5.1543,7.6131
DEBU0E33=,2026-01-05,98.588,98.643,0,2.0056,0.9531,0.6903,0.681,-6.3383,7.0435
DEBU0E33=,2026-01-06,98.581,98.647,0,2.0158,0.9455,0.6876,0.678,-4.4294,8.9168
DEBU0E33=,2026-01-07,98.592,98.657,0,2.0083,0.9382,0.6849,0.676,-5.0972,8.7065
DEBU0E33=,2026-01-08,98.612,98.676,0,2.0035,0.9161,0.6768,0.668,-6.692,7.6631
DEBU0E33=,2026-01-09,98.616,98.68,0,2.0057,0.9088,0.6741,0.665,-6.7265,7.5408
DEBU0E33=,2026-01-12,98.662,98.689,0,1.9723,0.9019,0.6715,0.663,-14.4333,4.0808
DEBU0E33=,2026-01-13,98.668,98.694,0,1.9721,0.8947,0.6688,0.66,-15.827,4.1811
DEBU0E33=,2026-01-14,98.678,98.728,0,1.9467,0.8878,0.6662,0.658,-16.8411,2.0731
DEBU0E33=,2026-01-15,98.686,98.736,0,1.9587,0.8661,0.6581,0.65,-15.0273,2.8097
DEBU0E33=,2026-01-16,98.675,98.725,0,1.984,0.8587,0.6553,0.647,-12.6534,5.1366
DEBU0E33=,2026-01-19,98.683,98.733,0,1.9799,0.8517,0.6526,0.644,-14.2371,6.0375
DEBU0E33=,2026-01-20,98.71,98.76,0,1.9461,0.845,0.65,0.642,-17.2317,2.9145
DEBU0E33=,2026-01-21,98.711,98.761,0,1.9528,0.8379,0.6473,0.639,-17.0248,3.1793
DEBU0E33=,2026-01-22,98.724,98.774,0,1.9574,0.817,0.6391,0.631,-15.8004,3.0844
DEBU0E33=,2026-01-23,98.723,98.773,0,1.9674,0.8099,0.6364,0.628,-15.5904,3.6353
DEBU0E33=,2026-01-26,98.733,98.783,0,1.9599,0.8031,0.6337,0.626,-16.1952,3.2923
DEBU0E33=,2026-01-27,98.74,98.789,0,1.958,0.7963,0.631,0.623,-16.2053,3.5245
DEBU0E33=,2026-01-28,98.743,98.793,0,1.9609,0.7895,0.6283,0.621,-15.284,4.3027
DEBU0E33=,2026-01-29,98.763,98.813,0,1.9543,0.7692,0.6202,0.613,-15.6327,3.9686
DEBU0E33=,2026-01-30,98.762,98.812,0,1.9646,0.7624,0.6174,0.61,-15.729,4.4918
DEBU0E33=,2026-02-02,98.757,98.807,0,1.9816,0.7556,0.6146,0.607,-13.7054,5.7278
DEBU0E33=,2026-02-03,98.762,98.812,0,1.9823,0.7489,0.6119,0.605,-14.3182,5.6537
DEBU0E33=,2026-02-04,98.773,98.821,0,1.9746,0.7424,0.6092,0.602,-16.1225,5.2334
DEBU0E33=,2026-02-05,98.79,98.84,0,1.9713,0.7227,0.6011,0.594,-16.4287,5.1505
DEBU0E33=,2026-02-06,98.793,98.844,0,1.9744,0.7162,0.5984,0.591,-14.0921,5.296
DEBU0E33=,2026-02-09,98.805,98.852,0,1.9665,0.7098,0.5957,0.589,-13.28,4.4602
DEBU0E33=,2026-02-10,98.807,98.857,0,1.9697,0.7033,0.593,0.586,-10.8323,4.7522
DEBU0E33=,2026-02-11,98.81,98.859,0,1.9745,0.6968,0.5903,0.583,-9.7242,5.2045
DEBU0E33=,2026-02-12,98.829,98.879,0,1.9686,0.6778,0.5821,0.576,-12.5691,4.6298
DEBU0E33=,2026-02-13,98.836,98.885,0,1.9666,0.6715,0.5794,0.573,-14.3309,4.8483
DEBU0E33=,2026-02-16,98.864,98.899,0,1.9391,0.6654,0.5768,0.57,-19.2296,2.1424
DEBU0E33=,2026-02-17,98.848,98.898,0,1.9634,0.659,0.574,0.568,-15.6637,4.3162
DEBU0E33=,2026-02-18,98.875,98.905,0,1.9427,0.6529,0.5714,0.565,-17.7325,1.9637
DEBU0E33=,2026-02-19,98.869,98.919,0,1.964,0.6343,0.5631,0.557,-13.1996,4.1075
DEBU0E33=,2026-02-20,98.877,98.921,0,1.9646,0.6282,0.5604,0.554,-14.1588,4.0055
DEBU0E33=,2026-02-23,98.907,98.941,0,1.9289,0.6223,0.5578,0.552,-19.0681,0.6387
DEBU0E33=,2026-02-24,98.889,98.939,0,1.9567,0.6161,0.555,0.549,-15.1219,3.0704
DEBU0E33=,2026-02-25,98.893,98.943,0,1.9591,0.6101,0.5523,0.546,-13.928,3.4645
DEBU0E33=,2026-02-26,98.915,98.958,0,1.9544,0.5922,0.5442,0.538,-14.5099,2.8775
DEBU0E33=,2026-02-27,98.929,98.972,0,1.9382,0.5864,0.5415,0.536,-15.4564,1.7681
